Genotipo,Caracteristica,Ambient Humidity,Ambient Pressure,Ambient Temperature,ECS_tau,ECSt mAU,FmPrime,FoPrime,Fs,FvP_over_FmP,gH+,kP700,leaf angle,Leaf Temperature,Leaf Temperature Differenial,Leaf Temperature Differential,leaf_thickness,LEF,Light Intensity (PAR),NPQt,P700_DIRK_ampl,Phi2,PhiNO,PhiNPQ,PS1 Active Centers,PS1 Open Centers,PS1 Over Reduced Centers,PS1 Oxidized Centers,qL,SPAD,tP700,v_initial_P700,vH+,Longitude,Estado Fenológico,Chl,Flav,Anth,NBI,temp,Valor,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI,Area,Mean,Min,Max
QUC 3635-2020,Senescencia normal,28.14844,988.25079,33.52,0.0074,-0.00037,1458.95,982.0,1192.67,0.327,135.308,255.2093,3398.0,32.25,-1.27,-1.27,0.26,213.8,2596.294,9.047,0.00103,0.183,0.081,0.736,-1608.0,-0.436,2148.0,-0.711,0.46,63.536,0.0039,0.2628656,-0.05,,1.0,46823.0,1505.0,0.209,31.11,32.12,0.49,0.33590016,46.81029,0.2984078,39.971027,-2.9413416,25.421202,7.3349743,26.349043,0.056066342,0.0,100.0,585.0,36.2385,33.1054,40.2561
QUC 3635-2020,Senescencia normal,26.4646,988.0703100000001,32.74,0.004425,8.250000000000001e-05,1847.1325,1312.25,1589.5,0.29525,55.79124999999999,123.4698,11558.0,32.485,-0.255,-0.255,0.1825,136.0525,2174.9674999999997,10.778,0.0010325,0.14225,0.0735,0.78425,866.44,0.06025,537.5085,-0.10549999999999998,0.396,53.2665,0.006025,0.188157725,0.0175,-393981838.5,1.0,40519.0,1582.0,0.237,25.61,31.22,0.49,0.33590016,46.81029,0.2984078,39.971027,-2.9413416,25.421202,7.3349743,26.349043,0.056066342,0.0,100.0,585.0,36.2385,33.1054,40.2561
QUC 3635-2020,Senescencia normal,27.288085,993.31854,29.415,0.009325,-4.500000000000001e-05,2695.29,1586.0,2231.0825,0.41975,109.12625,164.8108,6943.5,27.89,-1.525,-1.525,0.3675,130.14749999999998,1829.01025,6.23775,0.0013425,0.17400000000000002,0.1255,0.70025,2075.165,0.2255,0.00024999999999998634,546.47775,0.27975,58.237,0.007025,0.195807925,0.016249999999999994,-3614101651076368.5,2.0,47313.0,1643.0,0.236,28.8,27.14,0.57,0.46508503,101.11871,0.08447075,53.061935,-12.81238,17.124798,-9.064189,22.82896,0.974147583,0.916844784,5.882352941,594.0,31.2334,29.0227,35.0873
QUC 3635-2020,Senescencia normal,27.288085,993.31854,29.415,0.009325,-4.500000000000001e-05,2695.29,1586.0,2231.0825,0.41975,109.12625,139.3754,6943.5,27.89,-1.525,-1.525,0.3675,130.14749999999998,1829.01025,6.23775,0.0013425,0.17400000000000002,0.1255,0.70025,2075.165,0.2255,0.00024999999999998634,546.47775,0.27975,58.237,0.007025,0.195807925,0.016249999999999994,-3614101651076368.5,2.0,35853.0,1655.0,0.285,21.66,27.14,0.53,0.4980681,86.8851,0.10239482,56.360775,-11.489143,19.031544,-6.464868,25.082924,0.981948718,0.665948718,32.18090662,603.0,31.9839,28.3643,36.3328
QUC 3635-2020,Senescencia normal,27.288085,993.31854,29.415,0.009325,-4.500000000000001e-05,2695.29,1586.0,2231.0825,0.41975,109.12625,150.7009,6943.5,27.89,-1.525,-1.525,0.3675,130.14749999999998,1829.01025,6.23775,0.0013425,0.17400000000000002,0.1255,0.70025,2075.165,0.2255,0.00024999999999998634,546.47775,0.27975,58.237,0.007025,0.195807925,0.016249999999999994,-3614101651076368.5,2.0,30796.0,1598.0,0.357,19.27,30.2,0.48,0.5005297,89.66683,0.08760148,56.278805,-11.03723,17.60993,-6.4525113,23.428013,0.953384224,0.738015267,22.58994342,594.0,33.0265,30.0686,36.2222
QUC 3635-2020,Senescencia normal,27.288085,993.31854,29.415,0.009325,-4.500000000000001e-05,2695.29,1586.0,2231.0825,0.41975,109.12625,122.1456,6943.5,27.89,-1.525,-1.525,0.3675,130.14749999999998,1829.01025,6.23775,0.0013425,0.17400000000000002,0.1255,0.70025,2075.165,0.2255,0.00024999999999998634,546.47775,0.27975,58.237,0.007025,0.195807925,0.016249999999999994,-3614101651076368.5,2.0,31403.0,1687.0,0.314,18.61,30.12,0.53,0.5004131,105.29738,0.06888205,56.397144,-12.791562,16.473412,-9.394826,22.496738,0.979900498,0.933432836,4.74207961,576.0,30.0507,27.6982,34.4901
QUC 3635-2020,Senescencia normal,26.82715,993.15533,28.0,0.0111,-0.00104,1613.96,868.0,1334.33,0.462,90.026,139.3754,10685.0,26.47,-1.53,-1.53,0.84,158.95,2041.736,4.678,0.00146,0.173,0.146,0.681,2023.0,0.153,-0.338,1184.0,0.244,45.48,0.0072,0.2034881,-0.094,-718819407.0,2.0,34705.0,1739.0,0.262,19.96,29.94,0.57,0.46508503,101.11871,0.08447075,53.061935,-12.81238,17.124798,-9.064189,22.82896,0.974147583,0.916844784,5.882352941,594.0,31.2334,29.0227,35.0873
QUC 3635-2020,Senescencia normal,26.36621,993.47729,30.18,0.0083,0.00171,2759.59,1923.0,2494.0,0.303,120.08,150.7009,7335.0,28.07,-2.11,-2.11,0.07,109.67,2538.614,10.217,0.00165,0.096,0.081,0.823,1.66,0.197,-0.198,1001.0,0.245,59.942,0.0066,0.2486565,0.205,-7228216333333330.0,2.0,44568.0,1510.0,0.227,29.51,29.86,0.53,0.4980681,86.8851,0.10239482,56.360775,-11.489143,19.031544,-6.464868,25.082924,0.981948718,0.665948718,32.18090662,603.0,31.9839,28.3643,36.3328
QUC 3635-2020,Senescencia normal,28.36035,993.1756,28.87,0.01,-0.00233,2648.32,1262.0,1943.33,0.523,99.858,122.1456,7808.0,28.53,-0.34,-0.34,0.41,136.21,1137.905,3.442,0.00097,0.266,0.165,0.569,3831.0,0.453,0.423,0.124,0.33,63.914,0.0082,0.1184812,-0.233,-718819407.0,2.0,36311.0,1666.0,0.288,21.79,29.33,0.48,0.5005297,89.66683,0.08760148,56.278805,-11.03723,17.60993,-6.4525113,23.428013,0.953384224,0.738015267,22.58994342,594.0,33.0265,30.0686,36.2222
QUC 3635-2020,Senescencia normal,27.59863,993.46594,30.61,0.0079,0.00148,3759.29,2291.0,3152.67,0.391,126.541,164.8108,1946.0,28.49,-2.12,-2.12,0.15,115.76,1597.786,6.614,0.00129,0.161,0.11,0.728,2445.0,0.099,0.114,0.787,0.3,63.612,0.0061,0.2126059,0.187,-7228188833333330.0,2.0,41074.0,1658.0,0.252,24.78,29.27,0.53,0.5004131,105.29738,0.06888205,56.397144,-12.791562,16.473412,-9.394826,22.496738,0.979900498,0.933432836,4.74207961,576.0,30.0507,27.6982,34.4901
QUC 3635-2020,Senescencia normal,18.147215,992.58876,36.0825,0.0101,-0.00034499999999999993,2208.1099999999997,1542.0,1860.2525,0.31,100.1525,148.5811,11266.0125,37.56,1.4775,1.4775,0.36,99.3725,1569.85075,12.1035,0.0011775,0.158,0.08175,0.7597499999999999,1.99175,0.251,1.348,-0.5992500000000001,0.42974999999999997,66.59424999999999,0.006225,0.188758775,-0.04225000000000001,-1807050834571275.2,3.0,37320.0,1669.0,0.264,22.37,31.44,0.51,0.37980446,41.145275,0.3158713,44.73846,-0.24139656,28.679882,12.866031,29.792236,0.001689665,0.0,100.0,528.0,40.516,37.164,45.133
QUC 3635-2020,Senescencia normal,18.147215,992.58876,36.0825,0.0101,-0.00034499999999999993,2208.1099999999997,1542.0,1860.2525,0.31,100.1525,216.0627,11266.0125,37.56,1.4775,1.4775,0.36,99.3725,1569.85075,12.1035,0.0011775,0.158,0.08175,0.7597499999999999,1.99175,0.251,1.348,-0.5992500000000001,0.42974999999999997,66.59424999999999,0.006225,0.188758775,-0.04225000000000001,-1807050834571275.2,3.0,48166.0,1451.0,0.211,33.21,31.44,0.42,0.3828661,38.79017,0.31863642,44.88873,1.1212866,28.798487,14.9295,29.651644,0.0,0.0,,489.0,41.424,37.926,45.138
QUC 3635-2020,Senescencia normal,17.67773,992.30017,35.2,0.0111,-0.00126,1489.29,959.0,1275.67,0.356,90.116,151.7673,15133.0,36.37,1.17,1.17,0.71,126.08,1959.283,7.825,0.00141,0.143,0.097,0.759,2.392,0.247,0.052,0.701,0.303,69.982,0.0066,0.2139919,-0.114,-716334748.0,3.0,33480.0,1506.0,0.258,22.24,36.93,0.44,0.38538754,38.858875,0.31453627,45.12763,1.0217501,28.653578,14.761639,29.62227,0.000422,0.0,100.0,533.0,41.64,37.918,45.115
QUC 3635-2020,Senescencia normal,17.25293,992.52423,36.06,0.0087,-0.00274,2338.5,1226.0,1718.0,0.476,114.745,216.0627,11743.0,36.91,0.85,0.85,0.4,110.1,923.277,4.378,0.00083,0.265,0.137,0.598,1.507,-0.189,5.49,-4.301,0.398,72.202,0.0046,0.179332,-0.314,-716334748.0,3.0,43870.0,1343.0,0.222,32.66,36.93,0.48,0.3782214,45.192383,0.29409146,44.634987,-2.4617078,27.460257,9.201012,29.213675,0.001971276,0.0,100.0,520.0,41.225,37.91,44.959
QUC 3635-2020,Senescencia normal,19.08496,992.89764,36.35,0.0113,0.00119,2557.49,2011.0,2350.67,0.214,88.781,148.5811,11.05,38.85,2.5,2.5,0.13,74.84,2053.103,16.958,0.00139,0.081,0.051,0.868,2.657,0.8,0.244,-0.045,0.324,65.826,0.0067,0.2065277,0.106,-7228201833333330.0,3.0,35471.0,1488.0,0.239,23.84,36.29,0.51,0.37980446,41.145275,0.3158713,44.73846,-0.24139656,28.679882,12.866031,29.792236,0.001689665,0.0,100.0,528.0,40.516,37.164,45.133
QUC 3635-2020,Senescencia normal,18.57324,992.633,36.72,0.0093,0.00143,2447.16,1972.0,2096.67,0.194,106.968,143.6884,18177.0,38.11,1.39,1.39,0.2,86.47,1343.74,19.253,0.00108,0.143,0.042,0.814,1.411,0.146,-0.394,1.248,0.694,58.367,0.007,0.1551835,0.153,-72282275.0,3.0,9932.0,1790.0,0.564,5.55,36.37,0.42,0.3828661,38.79017,0.31863642,44.88873,1.1212866,28.798487,14.9295,29.651644,0.0,0.0,,489.0,41.424,37.926,45.138
QUC 3635-2020,Senescencia normal,18.147215,992.58876,36.0825,0.0101,-0.00034499999999999993,2208.1099999999997,1542.0,1860.2525,0.31,100.1525,151.7673,11266.0125,37.56,1.4775,1.4775,0.36,99.3725,1569.85075,12.1035,0.0011775,0.158,0.08175,0.7597499999999999,1.99175,0.251,1.348,-0.5992500000000001,0.42974999999999997,66.59424999999999,0.006225,0.188758775,-0.04225000000000001,-1807050834571275.2,3.0,37550.0,1634.0,0.278,22.98,31.57,0.48,0.3782214,45.192383,0.29409146,44.634987,-2.4617078,27.460257,9.201012,29.213675,0.001971276,0.0,100.0,520.0,41.225,37.91,44.959
QUC 3635-2020,Senescencia normal,18.147215,992.58876,36.0825,0.0101,-0.00034499999999999993,2208.1099999999997,1542.0,1860.2525,0.31,100.1525,143.6884,11266.0125,37.56,1.4775,1.4775,0.36,99.3725,1569.85075,12.1035,0.0011775,0.158,0.08175,0.7597499999999999,1.99175,0.251,1.348,-0.5992500000000001,0.42974999999999997,66.59424999999999,0.006225,0.188758775,-0.04225000000000001,-1807050834571275.2,3.0,44912.0,1518.0,0.254,29.59,31.57,0.44,0.38538754,38.858875,0.31453627,45.12763,1.0217501,28.653578,14.761639,29.62227,0.000422,0.0,100.0,533.0,41.64,37.918,45.115
QUC 3635-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.11,0.5089862,27.830194,0.22831315,56.251442,6.0943737,26.77628,23.086864,29.446493,0.000158,0.0,100.0,480.0,45.7849,42.2796,50.2767
QUC 3635-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13570.0,,0.274,,32.57,0.18,0.52542764,27.832575,0.21507144,57.79094,5.63128,26.290522,22.303003,29.356209,0.000154,0.0,100.0,496.0,44.0155,39.8568,50.663
QUC 3635-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3548.0,,,,33.56,0.14,0.51048,27.136469,0.22753346,56.324368,6.5475206,26.689749,23.768862,29.27985,0.000316,0.0,100.0,480.0,44.9879,42.0682,49.3238
QUC 3635-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7811.0,,,,34.75,0.16,0.51528704,27.690285,0.21862656,56.77686,5.809983,26.182167,22.428333,29.032063,0.000157,0.0,100.0,480.0,46.6019,41.8159,54.2366
QUC 3635-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.18,0.52542764,27.832575,0.21507144,57.79094,5.63128,26.290522,22.303003,29.356209,0.000154,0.0,100.0,496.0,44.0155,39.8568,50.663
QUC 3635-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10530.0,1032.0,0.078,10.2,35.64,0.14,0.51048,27.136469,0.22753346,56.324368,6.5475206,26.689749,23.768862,29.27985,0.000316,0.0,100.0,480.0,44.9879,42.0682,49.3238
QUC 3635-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15183.0,,,,32.6,0.16,0.51528704,27.690285,0.21862656,56.77686,5.809983,26.182167,22.428333,29.032063,0.000157,0.0,100.0,480.0,46.6019,41.8159,54.2366
QUC 3635-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,14771.0,1178.0,0.278,12.54,33.44,0.11,0.5089862,27.830194,0.22831315,56.251442,6.0943737,26.77628,23.086864,29.446493,0.000158,0.0,100.0,480.0,45.7849,42.2796,50.2767
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38112.0,1622.0,0.274,23.49,32.59,0.61,0.35343108,53.90257,0.27426314,42.183502,-5.7088375,25.4323,3.7002225,27.49938,0.227156198,0.000916,99.59693672,576.0,33.9472,31.9849,37.0661
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34718.0,1337.0,0.293,25.97,32.57,0.62,0.35547432,51.119225,0.30035645,42.602604,-4.8557253,27.12523,5.4990916,28.844858,0.204472272,0.0,100.0,576.0,36.985,33.592,42.8484
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,47288.0,1.52,0.242,31.11,32.51,0.61,0.35343108,53.90257,0.27426314,42.183502,-5.7088375,25.4323,3.7002225,27.49938,0.227156198,0.000916,99.59693672,576.0,33.9472,31.9849,37.0661
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34655.0,1783.0,0.277,19.43,32.5,0.62,0.35547432,51.119225,0.30035645,42.602604,-4.8557253,27.12523,5.4990916,28.844858,0.204472272,0.0,100.0,576.0,36.985,33.592,42.8484
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,29823.0,1576.0,0.302,18.92,25.61,0.62,0.58299303,87.22461,0.094539225,64.904106,-12.4311285,20.538189,-7.177922,27.972023,0.97825641,0.741025641,24.25036695,603.0,32.3866,29.0552,36.6948
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,44646.0,1660.0,0.238,26.9,26.8,0.53,0.47276363,113.059166,0.07424992,54.259495,-15.119819,17.178028,-12.210598,23.454468,0.99010101,0.988484848,0.163231993,594.0,29.3148,26.7495,32.144
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,32013.0,1762.0,0.295,18.17,26.79,0.62,0.58299303,87.22461,0.094539225,64.904106,-12.4311285,20.538189,-7.177922,27.972023,0.97825641,0.741025641,24.25036695,603.0,32.3866,29.0552,36.6948
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,37104.0,1742.0,0.294,21.3,25.61,0.53,0.47276363,113.059166,0.07424992,54.259495,-15.119819,17.178028,-12.210598,23.454468,0.99010101,0.988484848,0.163231993,594.0,29.3148,26.7495,32.144
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,39750.0,1542.0,0.227,25.78,36.61,0.44,0.34800968,44.584015,0.31341416,41.379784,-1.9485247,26.927896,9.394991,27.76497,0.002112081,0.0,100.0,544.0,39.718,37.117,44.342
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13504.0,1258.0,0.302,10.73,37.93,0.44,0.34800968,44.584015,0.31341416,41.379784,-1.9485247,26.927896,9.394991,27.76497,0.002112081,0.0,100.0,544.0,39.718,37.117,44.342
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,27305.0,1582.0,0.297,17.26,37.96,0.57,0.41401282,39.546005,0.31193537,48.357708,0.659389,30.22017,15.212975,31.872852,0.001689665,0.0,100.0,465.0,41.736,39.006,44.994
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,25705.0,1837.0,0.37,14.0,36.55,0.57,0.41401282,39.546005,0.31193537,48.357708,0.659389,30.22017,15.212975,31.872852,0.001689665,0.0,100.0,465.0,41.736,39.006,44.994
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11368.0,,0.2,,35.54,0.15,0.54320335,31.482819,0.22821587,60.14965,4.0339317,28.660559,21.096176,32.431023,0.000797,0.0,100.0,471.0,46.2999,42.1701,51.871
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.2,0.52963763,31.340633,0.24209327,58.9196,4.5685453,29.326588,22.106749,32.714417,0.000157,0.0,100.0,478.0,43.4869,39.3152,50.9802
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8490.0,,0.4,,32.56,0.15,0.54320335,31.482819,0.22821587,60.14965,4.0339317,28.660559,21.096176,32.431023,0.000797,0.0,100.0,471.0,46.2999,42.1701,51.871
QUC 3678-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.2,0.52963763,31.340633,0.24209327,58.9196,4.5685453,29.326588,22.106749,32.714417,0.000157,0.0,100.0,478.0,43.4869,39.3152,50.9802
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,43971.0,1515.0,0.225,29.02,34.05,0.5,0.35690823,43.386623,0.2805509,41.891235,-1.6859341,25.146715,9.191439,26.405787,0.007690899,0.0,100.0,594.0,35.8169,33.4182,38.3385
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,40766.0,1637.0,0.25,24.91,33.98,0.61,0.35524735,46.94409,0.24968809,41.567253,-3.2220783,23.268623,6.321898,25.0291,0.082883721,0.0,100.0,583.0,35.3888,31.5937,42.6529
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,44618.0,1784.0,0.245,25.01,32.02,0.5,0.35690823,43.386623,0.2805509,41.891235,-1.6859341,25.146715,9.191439,26.405787,0.007690899,0.0,100.0,594.0,35.8169,33.4182,38.3385
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,36302.0,1842.0,0.234,19.71,32.01,0.61,0.35524735,46.94409,0.24968809,41.567253,-3.2220783,23.268623,6.321898,25.0291,0.082883721,0.0,100.0,583.0,35.3888,31.5937,42.6529
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,39062.0,1765.0,0.276,22.14,29.7,0.51,0.56655705,104.74896,0.06493509,63.021866,-13.398421,17.52346,-9.908306,24.50523,0.986567164,0.941492537,4.568835098,594.0,29.0068,26.3945,33.329
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20446.0,1580.0,0.352,12.94,29.97,0.5,0.55982995,93.49826,0.05639577,61.404854,-9.836756,15.444135,-5.791972,21.262184,0.976262626,0.736767677,24.53181583,576.0,30.666,28.6648,33.4672
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,17541.0,1696.0,0.359,10.34,29.91,0.51,0.56655705,104.74896,0.06493509,63.021866,-13.398421,17.52346,-9.908306,24.50523,0.986567164,0.941492537,4.568835098,594.0,29.0068,26.3945,33.329
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,44754.0,1613.0,0.21,27.74,29.77,0.5,0.55982995,93.49826,0.05639577,61.404854,-9.836756,15.444135,-5.791972,21.262184,0.976262626,0.736767677,24.53181583,576.0,30.666,28.6648,33.4672
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,36281.0,1541.0,0.262,23.55,37.3,0.52,0.37084904,45.810432,0.3001368,43.92712,-2.657188,27.521036,8.869794,29.10838,0.016192622,0.0,100.0,527.0,39.858,37.167,44.919
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,42039.0,1738.0,0.224,24.19,31.3,0.5,0.38302112,39.22952,0.29418087,44.652256,0.4642905,27.135561,13.3241415,28.360376,0.000422,0.0,100.0,544.0,40.646,38.683,43.574
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,28003.0,1881.0,0.305,14.89,31.34,0.52,0.37084904,45.810432,0.3001368,43.92712,-2.657188,27.521036,8.869794,29.10838,0.016192622,0.0,100.0,527.0,39.858,37.167,44.919
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,28988.0,1511.0,0.295,19.18,37.32,0.5,0.38302112,39.22952,0.29418087,44.652256,0.4642905,27.135561,13.3241415,28.360376,0.000422,0.0,100.0,544.0,40.646,38.683,43.574
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.21,0.5143079,28.664177,0.23283446,56.938385,5.8097773,27.494888,23.037674,30.323082,0.0,0.0,,480.0,45.0931,41.4855,49.4244
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7709.0,1194.0,0.212,6.46,34.86,0.25,0.50924116,30.197142,0.2322995,56.572426,4.7486405,27.431923,21.304384,30.421099,0.0,0.0,,463.0,42.0967,39.228,46.4135
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8741.0,,,,33.31,0.21,0.5143079,28.664177,0.23283446,56.938385,5.8097773,27.494888,23.037674,30.323082,0.0,0.0,,480.0,45.0931,41.4855,49.4244
QUC 3679-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,14013.0,,,,33.25,0.25,0.50924116,30.197142,0.2322995,56.572426,4.7486405,27.431923,21.304384,30.421099,0.0,0.0,,463.0,42.0967,39.228,46.4135
QUEULE-INIA,Testigo,20.69043,988.04346,34.72,0.0075,0.00142,2237.07,1906.0,2027.33,0.148,133.482,183.9633,24025.0,34.87,0.15,0.15,0.16,101.01,2388.029,27.094,0.00147,0.094,0.032,0.874,4819.0,0.125,0.586,0.289,0.596,63.041,0.0054,0.2704261,0.19,-7228236166666660.0,1.0,36937.0,1718.0,0.257,21.5,31.68,0.53,0.32832077,49.76747,0.26046705,38.81185,-4.0086823,22.78409,4.8489814,24.075357,0.155545617,8.94e-05,99.94249569,576.0,36.506,34.5003,41.3609
QUEULE-INIA,Testigo,20.59277,987.76422,34.09,0.0009,-0.0001,1349.12,980.0,1162.33,0.274,115.4094,158.0757,1092.0,34.29,0.2,0.2,0.1,132.96,2141.043,11.956,0.0013,0.138,0.066,0.795,1618.0,0.802,-0.67,0.868,0.427,57.159,0.0063,0.2054984,-0.115,,1.0,30475.0,1695.0,0.289,17.98,31.8,0.31,0.4123077,31.044117,0.27758873,46.90683,4.9588814,26.610447,20.104961,27.557198,0.0,0.0,,557.0,40.709,39.0117,42.8805
QUEULE-INIA,Testigo,30.7666,988.6864,31.06,0.002,0.0003,634.74,466.0,561.33,0.266,488.88,690.1572,33007.0,31.73,0.67,0.67,0.1,121.17,2321.233,12.477,0.00017,0.116,0.066,0.819,-3658.0,0.077,0.305,0.618,0.361,7.464,0.0014,0.1173267,0.147,-72281845.0,1.0,24797.0,1898.0,0.261,13.06,34.02,0.53,0.32832077,49.76747,0.26046705,38.81185,-4.0086823,22.78409,4.8489814,24.075357,0.155545617,8.94e-05,99.94249569,576.0,36.506,34.5003,41.3609
QUEULE-INIA,Testigo,34.17871,988.33447,30.54,0.0095,-0.00055,2678.65,1122.0,1608.0,0.581,105.595,188.0852,66272.0,30.01,-0.53,-0.53,0.19,86.52,480.644,25.17,0.00036,0.4,0.171,0.43,2.469,0.453,0.099,0.447,0.48,59.513,0.0053,0.0677107,-0.058,,1.0,36473.0,1871.0,0.193,19.49,34.08,0.31,0.4123077,31.044117,0.27758873,46.90683,4.9588814,26.610447,20.104961,27.557198,0.0,0.0,,557.0,40.709,39.0117,42.8805
QUEULE-INIA,Testigo,25.78613,993.0368,28.48,0.0021,-6e-05,2066.36,1142.0,1593.67,0.447,473.82,115.4671,4946.0,26.85,-1.63,-1.63,0.22,104.5,1014.049,5.029,0.00104,0.229,0.128,0.643,5714.0,0.392,0.085,0.523,0.366,54.107,0.0087,0.1200858,-0.028,-718819407.0,2.0,27501.0,1531.0,0.399,17.96,27.14,0.49,0.5527262,109.16614,0.060319126,61.642635,-13.60135,16.891626,-10.4545,23.673798,0.987794872,0.935282051,5.316166546,603.0,31.9231,28.3498,37.8819
QUEULE-INIA,Testigo,33.74316,994.86853,26.18,0.0026,0.00037,537.16,307.0,483.33,0.428,387.562,,2013.0,26.15,-0.03,-0.03,0.21,101.36,2252.485,5.509,,0.1,0.138,0.762,-0.801,-0.343,1225.0,0.119,0.149,74.64,,,0.143,-7228203666666660.0,2.0,29110.0,1898.0,0.31,15.34,26.84,0.49,0.5527262,109.16614,0.060319126,61.642635,-13.60135,16.891626,-10.4545,23.673798,0.987794872,0.935282051,5.316166546,603.0,31.9231,28.3498,37.8819
QUEULE-INIA,Testigo,32.45898,994.53674,25.93,0.0086,-0.00059,1995.58,1141.0,1745.67,0.428,116.462,155.8184,1578.0,26.61,0.68,0.68,0.13,112.16,1993.987,5.516,0.00131,0.125,0.134,0.741,-8379.0,-0.184,1703.0,-0.519,0.191,47.274,0.0064,0.2041221,-0.069,-718819407.0,2.0,38771.0,1816.0,0.262,21.34,26.84,0.36,0.63980657,37.599308,0.023903966,67.30184,-3.9489894,11.449738,0.74876297,15.722041,0.237994987,0.100250627,57.87700084,585.0,35.0089,32.2504,38.3593
QUEULE-INIA,Testigo,24.35742,993.38501,30.52,0.0107,0.00116,2775.54,1761.0,2315.33,0.366,93.416,912.899,2.88,28.03,-2.49,-2.49,0.1,85.55,1145.309,7.471,0.00096,0.166,0.098,0.736,1.16,0.232,-0.294,1062.0,0.345,40.823,0.011,0.0876383,0.108,-72282365.0,2.0,31835.0,1746.0,0.305,18.23,27.14,0.36,0.63980657,37.599308,0.023903966,67.30184,-3.9489894,11.449738,0.74876297,15.722041,0.237994987,0.100250627,57.87700084,585.0,35.0089,32.2504,38.3593
QUEULE-INIA,Testigo,17.90234,992.15344,36.52,0.0178,0.00043,1079.43,809.0,936.33,0.251,56.173,149.0786,3433.0,37.99,1.47,1.47,0.29,58.79,982.319,13.599,0.00056,0.133,0.059,0.808,0.806,0.274,0.098,0.627,0.457,38.402,0.0067,0.083484,0.024,-716334748.0,3.0,21949.0,1592.0,0.376,13.79,35.89,0.43,0.37550926,37.010048,0.30132598,43.687412,1.7554047,26.966373,15.029266,27.70058,0.000704,0.0,100.0,559.0,39.503,36.28,44.81
