Genotipo,Hoja,cara,Chl,Flav,Anth,NBI,temp,Estado Fenológico,Valorgs,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI,Area,Mean,Min,Max,Caracteristica,Ambient Humidity,Ambient Pressure,Ambient Temperature,ECS_tau,ECSt mAU,FmPrime,FoPrime,Fs,FvP_over_FmP,gH+,kP700,leaf angle,Leaf Temperature,Leaf Temperature Differenial,Leaf Temperature Differential,leaf_thickness,LEF,Light Intensity (PAR),NPQt,P700_DIRK_ampl,Phi2,PhiNO,PhiNPQ,PS1 Active Centers,PS1 Open Centers,PS1 Over Reduced Centers,PS1 Oxidized Centers,qL,SPAD,tP700,v_initial_P700,vH+,Latitude,Longitude
QUC 3526-2017,Hoja 1,sup,54479.0,1714.0,0.179,31.78,24.72,1,0.77,0.2596582,101.93682,0.22569293,33.692398,-17.42719,21.276562,-12.546997,23.738186,0.977304965,0.976977632,0.033493357,675,20.955,20.089,23.031,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,54479.0,1714.0,0.179,31.78,24.72,1,0.77,0.22208865,84.404526,0.18448907,26.661608,-8.675899,14.747586,-4.037088,15.115908,0.903076923,0.692637363,23.30250669,698,22.712,21.305,26.477,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,54479.0,1714.0,0.179,31.78,24.72,1,0.77,0.37685975,100.41366,0.12916577,44.901577,-14.640841,18.939882,-10.528223,23.808495,0.972565896,0.972350726,0.022123894,656,24.199,22.8,26.56,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,54479.0,1714.0,0.179,31.78,24.72,1,0.77,0.31522217,80.05855,0.4317521,42.819107,-18.92438,35.95064,-10.902198,38.135365,0.977582418,0.45032967,53.93435252,693,19.509,18.967,20.415,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,45975.0,1854.0,0.199,24.8,24.32,1,0.77,0.2596582,101.93682,0.22569293,33.692398,-17.42719,21.276562,-12.546997,23.738186,0.977304965,0.976977632,0.033493357,675,20.955,20.089,23.031,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,45975.0,1854.0,0.199,24.8,24.32,1,0.77,0.22208865,84.404526,0.18448907,26.661608,-8.675899,14.747586,-4.037088,15.115908,0.903076923,0.692637363,23.30250669,698,22.712,21.305,26.477,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,45975.0,1854.0,0.199,24.8,24.32,1,0.77,0.37685975,100.41366,0.12916577,44.901577,-14.640841,18.939882,-10.528223,23.808495,0.972565896,0.972350726,0.022123894,656,24.199,22.8,26.56,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,45975.0,1854.0,0.199,24.8,24.32,1,0.77,0.31522217,80.05855,0.4317521,42.819107,-18.92438,35.95064,-10.902198,38.135365,0.977582418,0.45032967,53.93435252,693,19.509,18.967,20.415,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,49324.0,1588.0,0.195,31.06,23.38,1,0.77,0.2596582,101.93682,0.22569293,33.692398,-17.42719,21.276562,-12.546997,23.738186,0.977304965,0.976977632,0.033493357,675,20.955,20.089,23.031,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,49324.0,1588.0,0.195,31.06,23.38,1,0.77,0.22208865,84.404526,0.18448907,26.661608,-8.675899,14.747586,-4.037088,15.115908,0.903076923,0.692637363,23.30250669,698,22.712,21.305,26.477,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,49324.0,1588.0,0.195,31.06,23.38,1,0.77,0.37685975,100.41366,0.12916577,44.901577,-14.640841,18.939882,-10.528223,23.808495,0.972565896,0.972350726,0.022123894,656,24.199,22.8,26.56,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,49324.0,1588.0,0.195,31.06,23.38,1,0.77,0.31522217,80.05855,0.4317521,42.819107,-18.92438,35.95064,-10.902198,38.135365,0.977582418,0.45032967,53.93435252,693,19.509,18.967,20.415,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,49453.0,1855.0,0.204,26.67,23.42,1,0.77,0.2596582,101.93682,0.22569293,33.692398,-17.42719,21.276562,-12.546997,23.738186,0.977304965,0.976977632,0.033493357,675,20.955,20.089,23.031,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,49453.0,1855.0,0.204,26.67,23.42,1,0.77,0.22208865,84.404526,0.18448907,26.661608,-8.675899,14.747586,-4.037088,15.115908,0.903076923,0.692637363,23.30250669,698,22.712,21.305,26.477,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,49453.0,1855.0,0.204,26.67,23.42,1,0.77,0.37685975,100.41366,0.12916577,44.901577,-14.640841,18.939882,-10.528223,23.808495,0.972565896,0.972350726,0.022123894,656,24.199,22.8,26.56,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,49453.0,1855.0,0.204,26.67,23.42,1,0.77,0.31522217,80.05855,0.4317521,42.819107,-18.92438,35.95064,-10.902198,38.135365,0.977582418,0.45032967,53.93435252,693,19.509,18.967,20.415,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,45298.0,1482.0,0.22,30.57,28.25,1,0.77,0.2596582,101.93682,0.22569293,33.692398,-17.42719,21.276562,-12.546997,23.738186,0.977304965,0.976977632,0.033493357,675,20.955,20.089,23.031,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,45298.0,1482.0,0.22,30.57,28.25,1,0.77,0.22208865,84.404526,0.18448907,26.661608,-8.675899,14.747586,-4.037088,15.115908,0.903076923,0.692637363,23.30250669,698,22.712,21.305,26.477,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,45298.0,1482.0,0.22,30.57,28.25,1,0.77,0.37685975,100.41366,0.12916577,44.901577,-14.640841,18.939882,-10.528223,23.808495,0.972565896,0.972350726,0.022123894,656,24.199,22.8,26.56,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,45298.0,1482.0,0.22,30.57,28.25,1,0.77,0.31522217,80.05855,0.4317521,42.819107,-18.92438,35.95064,-10.902198,38.135365,0.977582418,0.45032967,53.93435252,693,19.509,18.967,20.415,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,51127.0,1634.0,0.198,31.29,28.2,1,0.77,0.2596582,101.93682,0.22569293,33.692398,-17.42719,21.276562,-12.546997,23.738186,0.977304965,0.976977632,0.033493357,675,20.955,20.089,23.031,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,51127.0,1634.0,0.198,31.29,28.2,1,0.77,0.22208865,84.404526,0.18448907,26.661608,-8.675899,14.747586,-4.037088,15.115908,0.903076923,0.692637363,23.30250669,698,22.712,21.305,26.477,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,51127.0,1634.0,0.198,31.29,28.2,1,0.77,0.37685975,100.41366,0.12916577,44.901577,-14.640841,18.939882,-10.528223,23.808495,0.972565896,0.972350726,0.022123894,656,24.199,22.8,26.56,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,51127.0,1634.0,0.198,31.29,28.2,1,0.77,0.31522217,80.05855,0.4317521,42.819107,-18.92438,35.95064,-10.902198,38.135365,0.977582418,0.45032967,53.93435252,693,19.509,18.967,20.415,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,54458.0,1565.0,0.218,34.8,26.77,1,0.77,0.2596582,101.93682,0.22569293,33.692398,-17.42719,21.276562,-12.546997,23.738186,0.977304965,0.976977632,0.033493357,675,20.955,20.089,23.031,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,54458.0,1565.0,0.218,34.8,26.77,1,0.77,0.22208865,84.404526,0.18448907,26.661608,-8.675899,14.747586,-4.037088,15.115908,0.903076923,0.692637363,23.30250669,698,22.712,21.305,26.477,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,54458.0,1565.0,0.218,34.8,26.77,1,0.77,0.37685975,100.41366,0.12916577,44.901577,-14.640841,18.939882,-10.528223,23.808495,0.972565896,0.972350726,0.022123894,656,24.199,22.8,26.56,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 1,sup,54458.0,1565.0,0.218,34.8,26.77,1,0.77,0.31522217,80.05855,0.4317521,42.819107,-18.92438,35.95064,-10.902198,38.135365,0.977582418,0.45032967,53.93435252,693,19.509,18.967,20.415,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,50590.0,1601.0,0.219,31.61,26.8,1,0.77,0.2596582,101.93682,0.22569293,33.692398,-17.42719,21.276562,-12.546997,23.738186,0.977304965,0.976977632,0.033493357,675,20.955,20.089,23.031,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,50590.0,1601.0,0.219,31.61,26.8,1,0.77,0.22208865,84.404526,0.18448907,26.661608,-8.675899,14.747586,-4.037088,15.115908,0.903076923,0.692637363,23.30250669,698,22.712,21.305,26.477,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,50590.0,1601.0,0.219,31.61,26.8,1,0.77,0.37685975,100.41366,0.12916577,44.901577,-14.640841,18.939882,-10.528223,23.808495,0.972565896,0.972350726,0.022123894,656,24.199,22.8,26.56,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3526-2017,Hoja 2,sup,50590.0,1601.0,0.219,31.61,26.8,1,0.77,0.31522217,80.05855,0.4317521,42.819107,-18.92438,35.95064,-10.902198,38.135365,0.977582418,0.45032967,53.93435252,693,19.509,18.967,20.415,1.0,29.5612775,996.0623325,29.259999999999998,0.0086,-0.0010825,3926.015,1887.75,3152.42,0.5265,119.07050000000001,200.8612,16569.0,26.685,-2.575,-2.575,0.2725,101.78,1233.45175,3.52875,0.00096,0.20750000000000002,0.183,0.60975,1.42475,-624.01925,0.07825,1011.55425,0.227,67.82050000000001,0.0052,0.177681075,-0.11374999999999999,-913372141964147.0,-1797811152874162.2
QUC 3492-2018,Hoja 1,sup,43183.0,1618.0,0.214,26.69,23.62,1,0.7975,0.41875824,88.66944,0.2240045,51.561443,-18.39564,28.551598,-12.292904,35.01584,0.975777414,0.955591926,2.06865705,666,19.373,18.862,20.079,2.0,32.0136725,996.03488,28.8975,0.0072499999999999995,-0.0006225,3580.8475,1856.5,2919.415,0.48925,149.0955,228.37215,11875.25,26.575,-2.3225,-2.3225,0.1975,141.48,1749.2804999999998,4.19675,0.0008849999999999999,0.18925,0.16075,0.65025,2.7265,0.39325,0.07675,0.53025,0.24,59.10625,0.00445,0.196890175,-0.022250000000000006,-1.004705646727228e+16,-3595616276076361.0
QUC 3492-2018,Hoja 1,sup,43183.0,1618.0,0.214,26.69,23.62,1,0.7975,0.27881363,83.606705,0.23430842,34.57679,-12.081782,20.85908,-6.3456955,22.777817,0.900600109,0.694271686,22.91010419,693,22.343,21.364,25.55,2.0,32.0136725,996.03488,28.8975,0.0072499999999999995,-0.0006225,3580.8475,1856.5,2919.415,0.48925,149.0955,228.37215,11875.25,26.575,-2.3225,-2.3225,0.1975,141.48,1749.2804999999998,4.19675,0.0008849999999999999,0.18925,0.16075,0.65025,2.7265,0.39325,0.07675,0.53025,0.24,59.10625,0.00445,0.196890175,-0.022250000000000006,-1.004705646727228e+16,-3595616276076361.0
QUC 3492-2018,Hoja 1,sup,43183.0,1618.0,0.214,26.69,23.62,1,0.7975,0.365737,78.966995,0.3849811,48.10756,-18.956337,36.915657,-10.587377,40.91542,0.975934066,0.381428571,60.91656345,684,20.03,19.546,22.559,2.0,32.0136725,996.03488,28.8975,0.0072499999999999995,-0.0006225,3580.8475,1856.5,2919.415,0.48925,149.0955,228.37215,11875.25,26.575,-2.3225,-2.3225,0.1975,141.48,1749.2804999999998,4.19675,0.0008849999999999999,0.18925,0.16075,0.65025,2.7265,0.39325,0.07675,0.53025,0.24,59.10625,0.00445,0.196890175,-0.022250000000000006,-1.004705646727228e+16,-3595616276076361.0
QUC 3492-2018,Hoja 1,sup,43183.0,1618.0,0.214,26.69,23.62,1,0.7975,0.27717116,93.80508,0.18808645,34.188972,-13.11437,18.619299,-8.281908,20.966429,0.957032967,0.874835165,8.588816167,702,22.716,21.211,26.087,2.0,32.0136725,996.03488,28.8975,0.0072499999999999995,-0.0006225,3580.8475,1856.5,2919.415,0.48925,149.0955,228.37215,11875.25,26.575,-2.3225,-2.3225,0.1975,141.48,1749.2804999999998,4.19675,0.0008849999999999999,0.18925,0.16075,0.65025,2.7265,0.39325,0.07675,0.53025,0.24,59.10625,0.00445,0.196890175,-0.022250000000000006,-1.004705646727228e+16,-3595616276076361.0
QUC 3492-2018,Hoja 2,sup,43569.0,1982.0,0.224,21.98,23.54,1,0.7975,0.41875824,88.66944,0.2240045,51.561443,-18.39564,28.551598,-12.292904,35.01584,0.975777414,0.955591926,2.06865705,666,19.373,18.862,20.079,2.0,32.0136725,996.03488,28.8975,0.0072499999999999995,-0.0006225,3580.8475,1856.5,2919.415,0.48925,149.0955,228.37215,11875.25,26.575,-2.3225,-2.3225,0.1975,141.48,1749.2804999999998,4.19675,0.0008849999999999999,0.18925,0.16075,0.65025,2.7265,0.39325,0.07675,0.53025,0.24,59.10625,0.00445,0.196890175,-0.022250000000000006,-1.004705646727228e+16,-3595616276076361.0
QUC 3492-2018,Hoja 2,sup,43569.0,1982.0,0.224,21.98,23.54,1,0.7975,0.27881363,83.606705,0.23430842,34.57679,-12.081782,20.85908,-6.3456955,22.777817,0.900600109,0.694271686,22.91010419,693,22.343,21.364,25.55,2.0,32.0136725,996.03488,28.8975,0.0072499999999999995,-0.0006225,3580.8475,1856.5,2919.415,0.48925,149.0955,228.37215,11875.25,26.575,-2.3225,-2.3225,0.1975,141.48,1749.2804999999998,4.19675,0.0008849999999999999,0.18925,0.16075,0.65025,2.7265,0.39325,0.07675,0.53025,0.24,59.10625,0.00445,0.196890175,-0.022250000000000006,-1.004705646727228e+16,-3595616276076361.0
QUC 3492-2018,Hoja 2,sup,43569.0,1982.0,0.224,21.98,23.54,1,0.7975,0.365737,78.966995,0.3849811,48.10756,-18.956337,36.915657,-10.587377,40.91542,0.975934066,0.381428571,60.91656345,684,20.03,19.546,22.559,2.0,32.0136725,996.03488,28.8975,0.0072499999999999995,-0.0006225,3580.8475,1856.5,2919.415,0.48925,149.0955,228.37215,11875.25,26.575,-2.3225,-2.3225,0.1975,141.48,1749.2804999999998,4.19675,0.0008849999999999999,0.18925,0.16075,0.65025,2.7265,0.39325,0.07675,0.53025,0.24,59.10625,0.00445,0.196890175,-0.022250000000000006,-1.004705646727228e+16,-3595616276076361.0
QUC 3492-2018,Hoja 2,sup,43569.0,1982.0,0.224,21.98,23.54,1,0.7975,0.27717116,93.80508,0.18808645,34.188972,-13.11437,18.619299,-8.281908,20.966429,0.957032967,0.874835165,8.588816167,702,22.716,21.211,26.087,2.0,32.0136725,996.03488,28.8975,0.0072499999999999995,-0.0006225,3580.8475,1856.5,2919.415,0.48925,149.0955,228.37215,11875.25,26.575,-2.3225,-2.3225,0.1975,141.48,1749.2804999999998,4.19675,0.0008849999999999999,0.18925,0.16075,0.65025,2.7265,0.39325,0.07675,0.53025,0.24,59.10625,0.00445,0.196890175,-0.022250000000000006,-1.004705646727228e+16,-3595616276076361.0
QUC 3492-2018,Hoja 1,sup,43580.0,1648.0,0.228,26.45,26.34,1,0.7975,0.41875824,88.66944,0.2240045,51.561443,-18.39564,28.551598,-12.292904,35.01584,0.975777414,0.955591926,2.06865705,666,19.373,18.862,20.079,2.0,32.0136725,996.03488,28.8975,0.0072499999999999995,-0.0006225,3580.8475,1856.5,2919.415,0.48925,149.0955,228.37215,11875.25,26.575,-2.3225,-2.3225,0.1975,141.48,1749.2804999999998,4.19675,0.0008849999999999999,0.18925,0.16075,0.65025,2.7265,0.39325,0.07675,0.53025,0.24,59.10625,0.00445,0.196890175,-0.022250000000000006,-1.004705646727228e+16,-3595616276076361.0
